"X","Or_name","IUCN_Present","IUCN_id","IUCN_name","IUCN_Category","IUCN_N_syn","IUCN_syn","IUCN_Phylum","IUCN_Class","IUCN_Order","IUCN_Family","ITIS_Present","ITIS_is_valid","ITIS_id","ITIS_name","ITIS_Phylum","ITIS_N_syn","ITIS_syn","ITIS_Class","ITIS_Order","ITIS_Family","GBIF_Present","GBIF_id","GBIF_name","GBIF_N_syn","GBIF_syn","GBIF_Phylum","GBIF_Class","GBIF_Order","GBIF_Family"
1,"Callicebus personatus","Yes",3555,"Callicebus personatus","V",1,"Callicebus personatus","CHORDATA","MAMMALIA","PRIMATES","PITHECIIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Callicebus personatus",1,"Callicebus personatus","CHORDATA","MAMMALIA","PRIMATES","PITHECIIDAE"
1,"Callicebus","Yes",39930,"Callicebus melanochir","E",1,"Callicebus personatus","CHORDATA","MAMMALIA","PRIMATES","PITHECIIDAE",TRUE,FALSE,"612149;612150","Callicebus melanochir;Callicebus nigrifrons",NA,8,"Callicebus (Callicebus);Callithrix canescens;Callithrix gigot;Callithryx chlorocnemius;Callithrix crinicaudus;Jacchus grandis;Pithecia melanops;Callithrix nigrifrons",NA,NA,NA,TRUE,"NA-1041117-9393257-9613557-9634081-9595642-9410326-9390794-9234391-9250812-9605093-9523044-8755067-2436391-9584627-9527247-9335792-9407885-9509736-9483946-9291744-9401316-2436404-2436398-9264949-9580395-1308974","Callicebus-Callicerus-Callicebus dubius-Callicebus olallae-Callicebus barbarabrownae-Callicebus coimbrai-Callicebus nigrifrons-Callicebus acreanus-Callicebus baptista-Callicebus brunneus-Callicebus caligatus-Callicebus cinerascens-Callicebus cupreus-Callicebus cupreus acreanus-Callicebus cupreus napoleon-Callicebus cupreus ornatus-Callicebus donacophilus-Callicebus egeria-Callicebus emiliae-Callicebus geoffroyi-Callicebus gigot gigot-Callicebus hoffmannsi-Callicebus lucifer-Callicebus lugens-Callicebus lugenus duida-Callicebus medemi-Callicebus modestus-Callicebus moloch-Callicebus moloch brunneus-Callicebus oenanthe-Callicebus ornatus-Callicebus paenulatus-Callicebus pallescens-Callicebus personatus barbarabrownae-Callicebus personatus brunello-Callicebus personatus personatus-Callicebus purinus-Callicebus regulus-Callicebus remulus-Callicebus rutteri-Callicebus subrufus-Callicebus toppini-Callicebus torquatus-Callicebus torquatus lucifer-Callicebus torquatus medemi-Callicebus torquatus regulus-Callicebus ustofuscus-? callicerus",71,"Callicebus;Callicerus;Callicebus dubius;Callicebus olallae;Callicebus barbarabrownae;Callicebus coimbrai;Callicebus nigrifrons;Callicebus acreanus;Callicebus baptista;Callicebus brunneus;Callicebus caligatus;Callicebus cinerascens;Callicebus cupreus;Callicebus cupreus acreanus;Callicebus cupreus napoleon;Callicebus cupreus ornatus;Callicebus donacophilus;Callicebus egeria;Callicebus emiliae;Callicebus geoffroyi;Callicebus gigot gigot;Callicebus hoffmannsi;Callicebus lucifer;Callicebus lugens;Callicebus lugenus duida;Callicebus medemi;Callicebus modestus;Callicebus moloch;Callicebus moloch brunneus;Callicebus oenanthe;Callicebus ornatus;Callicebus paenulatus;Callicebus pallescens;Callicebus personatus barbarabrownae;Callicebus personatus brunello;Callicebus personatus personatus;Callicebus purinus;Callicebus regulus;Callicebus remulus;Callicebus rutteri;Callicebus subrufus;Callicebus toppini;Callicebus torquatus;Callicebus torquatus lucifer;Callicebus torquatus medemi;Callicebus torquatus regulus;Callicebus ustofuscus;? callicerus;NA;Plecturocebus caligatus;Plecturocebus olallae;Plecturocebus cupreus;Plecturocebus baptista;Plecturocebus brunneus;Plecturocebus cinerascens;Plecturocebus discolor;Plecturocebus ornatus;Plecturocebus donacophilus;Plecturocebus moloch;Plecturocebus hoffmannsi;Cheracebus lucifer;Cheracebus lugens;Cheracebus medemi;Plecturocebus modestus;Plecturocebus toppini;Plecturocebus oenanthe;Plecturocebus pallescens;Callicebus personatus;Cheracebus torquatus;Cheracebus regulus;Dendrocerus halidayi","CHORDATA-ARTHROPODA","MAMMALIA-INSECTA","PRIMATES-COLEOPTERA-HYMENOPTERA","PITHECIIDAE-STAPHYLINIDAE-MEGASPILIDAE"
1,"Calliope calliope","Yes",22709701,"Calliope calliope","LR/lc",1,"Luscinia calliope","CHORDATA","AVES","PASSERIFORMES","MUSCICAPIDAE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"2492537","Calliope calliope",2,"Calliope calliope;Luscinia calliope","CHORDATA","AVES","PASSERIFORMES","MUSCICAPIDAE"
1,"Callithrix geoffroyi","Yes",3572,"Callithrix geoffroyi","V",NA,NA,"CHORDATA","MAMMALIA","PRIMATES","CALLITRICHIDAE",TRUE,TRUE,"572913","Callithrix geoffroyi","CHORDATA",6,"Simia albifrons;Jacchus leucocephalus;Jacchus leucogenys;Jacchus maximiliani;Hapale melanotis;Simia geoffroyi","MAMMALIA","PRIMATES","CALLITRICHIDAE",TRUE,NA,"Callithrix geoffroyi",1,"Callithrix geoffroyi","CHORDATA","MAMMALIA","PRIMATES","CALLITRICHIDAE"
1,"Callithrix jacchus","Yes",41518,"Callithrix jacchus","LR/lc",7,"Simia jacchus;Simia (Sagoinus) jacchus;Jacchus vulgaris;Jacchus albicollis;Jacchus vulgaris;Hapale leucotes;Hapale communis","CHORDATA","MAMMALIA","PRIMATES","CALLITRICHIDAE",TRUE,TRUE,"572915","Callithrix jacchus","CHORDATA",5,"Jacchus albicollis;Hapale communis;Hapale leucotis;Jacchus vulgaris;Simia jacchus","MAMMALIA","PRIMATES","CALLITRICHIDAE",TRUE,NA,"Callithrix jacchus",1,"Callithrix jacchus","CHORDATA","MAMMALIA","PRIMATES","CALLITRICHIDAE"
1,"Callithrix penicillata","Yes",41519,"Callithrix penicillata","LR/lc",1,"Callithrix jacchus","CHORDATA","MAMMALIA","PRIMATES","CALLITRICHIDAE",TRUE,TRUE,"572918","Callithrix penicillata","CHORDATA",1,"Hapale trigonifer","MAMMALIA","PRIMATES","CALLITRICHIDAE",TRUE,NA,"Callithrix penicillata",1,"Callithrix penicillata","CHORDATA","MAMMALIA","PRIMATES","CALLITRICHIDAE"
1,"Callithrix","Yes",3570,"Callithrix aurita","E",NA,NA,"CHORDATA","MAMMALIA","PRIMATES","CALLITRICHIDAE",TRUE,FALSE,"82222;572911;572913;572915;572918","Entalinopsis callithrix;Callithrix aurita;Callithrix geoffroyi;Callithrix jacchus;Callithrix penicillata",NA,15,"Heteroschismoides callithrix;Hapale coelestis;Hapale petronius;Simia albifrons;Jacchus leucocephalus;Jacchus leucogenys;Jacchus maximiliani;Hapale melanotis;Simia geoffroyi;Jacchus albicollis;Hapale communis;Hapale leucotis;Jacchus vulgaris;Simia jacchus;Hapale trigonifer",NA,NA,NA,TRUE,"NA-2436565-2436453-5786456-5786462-9410326-9393257-7905120-9634081-9605093-4266897-2436393-5786463-9523044-5707410-5786454-5786466-2436661-4357279-3542820-7939322-4023308-9524286-2730185-2960769-3796473","Callithrix-Caldithrix-Calithrix-Callitrix-Callithrix jacchus-Callithrix flaviceps-Callithrix geoffroyi-Callithrix argentata-Callithrix argentata melanura-Callithrix brunea-Callithrix castaneoventris-Callithrix chrysoleuca-Callithrix cuprea-Callithrix donacophilus-Callithrix entomophagus-Callithrix gigot-Callithrix humeralifer-Callithrix hypokantha-Callithrix infulatus-Callithrix leucippe-Callithrix leucomerus-Callithrix leukeurin-Callithrix marcai-Callithrix sciureus-Astragalus callithrix-Calycosia callithrix-Dicranopygium callithrix-Didymella callithrix-Lycopodina callithrix-Mimosa callithrix-Orothreptes callithrix-Pertusiconcha callithrix-Saurauia callithrix-Stenus callithrix-Tipula callithrix-Antalis callithrix-Arthopyrenia callithrix-Asbestopluma callithrix-Calandrinia callithrix-Cephaelis callithrix-Dentalium callithrix-Eriophorum callithrix-Gamotopea callithrix-Hedysarum callithrix-Psychotria callithrix callithrix",65,"Callithrix;Caldithrix;Calithrix;Callitrix;Callithrix jacchus;Callithrix flaviceps;Callithrix geoffroyi;Callithrix argentata;Callithrix argentata melanura;Callithrix brunea;Callithrix castaneoventris;Callithrix chrysoleuca;Callithrix cuprea;Callithrix donacophilus;Callithrix entomophagus;Callithrix gigot;Callithrix humeralifer;Callithrix hypokantha;Callithrix infulatus;Callithrix leucippe;Callithrix leucomerus;Callithrix leukeurin;Callithrix marcai;Callithrix sciureus;Astragalus callithrix;Calycosia callithrix;Dicranopygium callithrix;Didymella callithrix;Lycopodina callithrix;Mimosa callithrix;Orothreptes callithrix;Pertusiconcha callithrix;Saurauia callithrix;Stenus callithrix;Tipula callithrix;Antalis callithrix;Arthopyrenia callithrix;Asbestopluma callithrix;Calandrinia callithrix;Cephaelis callithrix;Dentalium callithrix;Eriophorum callithrix;Gamotopea callithrix;Hedysarum callithrix;Psychotria callithrix callithrix;NA;Mico argentatus;Mico melanurus;Plecturocebus brunneus;Plecturocebus caligatus;Mico chrysoleucos;Plecturocebus cupreus;Plecturocebus donacophilus;Saimiri boliviensis;Callicebus melanochir;Mico humeralifer;Plecturocebus moloch;Aotus azarae;Mico leucippe;Mico marcai;Saimiri sciureus;Montiopsis glomerata;Palicourea callithrix;Eriophorum vaginatum;Mimosa pauli","CHORDATA-CALDITRICHOTA-TRACHEOPHYTA-ASCOMYCOTA-PORIFERA-ARTHROPODA-MOLLUSCA","MAMMALIA-CALDITRICHIA-MAGNOLIOPSIDA-LILIOPSIDA-DOTHIDEOMYCETES-DEMOSPONGIAE-INSECTA-SCAPHOPODA","PRIMATES-CALDITRICHALES-FABALES-GENTIANALES-PANDANALES-PLEOSPORALES-POECILOSCLERIDA-COLEOPTERA-GADILIDA-ERICALES-DIPTERA-CARYOPHYLLALES-POALES","CALLITRICHIDAE-CERCOPITHECIDAE-CALDITRICHACEAE-PITHECIIDAE-CEBIDAE-AOTIDAE-FABACEAE-RUBIACEAE-CYCLANTHACEAE-DIDYMELLACEAE-CLADORHIZIDAE-CURCULIONIDAE-ENTALINIDAE-ACTINIDIACEAE-STAPHYLINIDAE-TIPULIDAE-MONTIACEAE-CYPERACEAE"
1,"Callonetta leucophrys","Yes",22680101,"Callonetta leucophrys","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"553914","Callonetta leucophrys","CHORDATA",1,"Anas leucophrys","AVES","ANSERIFORMES","ANATIDAE",TRUE,NA,"Callonetta leucophrys",1,"Callonetta leucophrys","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Callorhinus ursinus","Yes",3590,"Callorhinus ursinus","VU",2,"Arctocephalus ursinus;Phoca ursina","CHORDATA","MAMMALIA","CARNIVORA","OTARIIDAE",TRUE,TRUE,"180627","Callorhinus ursinus","CHORDATA",8,"Phoca ursina;Otaria krachenninikowii;Callorhinus curilensis;Phoca nigra;Siren cynocephala;Phoca minima;Arctocephalus californianus;Callorhinus alascanus","MAMMALIA","CARNIVORA","OTARIIDAE",TRUE,NA,"Callorhinus ursinus",1,"Callorhinus ursinus","CHORDATA","MAMMALIA","CARNIVORA","OTARIIDAE"
1,"Calomys laucha","Yes",3613,"Calomys laucha","LR/lc",NA,NA,"CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",TRUE,TRUE,"633096","Calomys laucha","CHORDATA",3,"Mus bimaculatus;Mus gracilipes;Mus pusillus","MAMMALIA","RODENTIA","CRICETIDAE",TRUE,"NA-9291749","Calomys laucha",2,"Calomys laucha;Mus laucha","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE-MURIDAE"
1,"Calomys musculinus","Yes",3615,"Calomys musculinus","LR/lc",NA,NA,"CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Calomys musculinus",1,"Calomys musculinus","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE"
1,"Calomys","Yes",3609,"Calomys boliviae","LR/lc",NA,NA,"CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",TRUE,FALSE,"633092;633094;633096;633097;633099","Calomys boliviae;Calomys callosus;Calomys laucha;Calomys lepidus;Calomys sorellus",NA,8,"Hesperomys fecundus;Hesperomys muriculus;Mus bimaculatus;Mus gracilipes;Mus pusillus;Eligmodontia carilla;Eligmodontia ducilla;Hesperomys frida",NA,NA,NA,TRUE,"NA-2437948-2439828-8795703-9401323-2437956-2437957-9291749-9287739-9373778-2437950-9301990","Calomys-Colomys-Callomys-Calemys-Calomya-Calomys achaku-Calomys baskini-Calomys boliviae-Calomys callidus-Calomys callosus-Calomys cerqueirai-Calomys chinchilico-Calomys coffeyi-Calomys elachys-Calomys expulsus-Calomys gidleyi-Calomys hummelincki-Calomys laucha-Calomys lepidus-Calomys musculinus-Calomys sorellus-Calomys tener-Calomys tocantinsi-Calomys venustus-Calomys winklerorum-Calomys yazhi-Calomys arizonae-Calomys eliasi-Calomys fecundus-Calomys frida-Calomys maculatus-Calomys meadensis-Calomys miurus-Calomys muriculus-Calomys stirtoni",42,"Calomys;Colomys;Callomys;Calemys;Calomya;Calomys achaku;Calomys baskini;Calomys boliviae;Calomys callidus;Calomys callosus;Calomys cerqueirai;Calomys chinchilico;Calomys coffeyi;Calomys elachys;Calomys expulsus;Calomys gidleyi;Calomys hummelincki;Calomys laucha;Calomys lepidus;Calomys musculinus;Calomys sorellus;Calomys tener;Calomys tocantinsi;Calomys venustus;Calomys winklerorum;Calomys yazhi;Calomys arizonae;Calomys eliasi;Calomys fecundus;Calomys frida;Calomys maculatus;Calomys meadensis;Calomys miurus;Calomys muriculus;Calomys stirtoni;NA;Eligmodontia arizonae;Peromyscus eliasi;Mus laucha;Mus maculatus;Bensonomys meadensis;Cimmaronomys stirtoni","CHORDATA-ARTHROPODA","MAMMALIA-TESTUDINES-INSECTA","RODENTIA-NA-DIPTERA","CRICETIDAE-MURIDAE-CHINCHILLIDAE-EMYDIDAE-NA"
1,"Caluromys philander","Yes",3649,"Caluromys philander","LR/nt",NA,NA,"CHORDATA","MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE",TRUE,TRUE,"552530","Caluromys philander","CHORDATA",1,"Didelphys philander","MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE",TRUE,NA,"Caluromys philander",1,"Caluromys philander","CHORDATA","MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE"
1,"Calypte costae","Yes",22688202,"Calypte costae","LR/lc",NA,NA,"CHORDATA","AVES","CAPRIMULGIFORMES","TROCHILIDAE",TRUE,TRUE,"178035","Calypte costae","CHORDATA",1,"Ornismya costae","AVES","APODIFORMES","TROCHILIDAE",TRUE,NA,"Calypte costae",1,"Calypte costae","CHORDATA","AVES","APODIFORMES","TROCHILIDAE"
1,"Camelus dromedarius","Yes",14784000,"Camelus dromedarius",NA,NA,NA,"CHORDATA","MAMMALIA","ARTIODACTYLA","CAMELIDAE",TRUE,TRUE,"625027","Camelus dromedarius","CHORDATA",1,"Camelus ferus","MAMMALIA","ARTIODACTYLA","CAMELIDAE",TRUE,NA,"Camelus dromedarius",1,"Camelus dromedarius","CHORDATA","MAMMALIA","ARTIODACTYLA","CAMELIDAE"
1,"Canis aureus","Yes",118264161,"Canis aureus","LC",NA,NA,"CHORDATA","MAMMALIA","CARNIVORA","CANIDAE",TRUE,TRUE,"183817","Canis aureus","CHORDATA",1,"Canis anthus","MAMMALIA","CARNIVORA","CANIDAE",TRUE,NA,"Canis aureus",1,"Canis aureus","CHORDATA","MAMMALIA","CARNIVORA","CANIDAE"
1,"Canis latrans","Yes",3745,"Canis latrans","LR/lc",NA,NA,"CHORDATA","MAMMALIA","CARNIVORA","CANIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Canis latrans",1,"Canis latrans","CHORDATA","MAMMALIA","CARNIVORA","CANIDAE"
NA,"Canis lupus","Yes",3746,"Canis lupus","V",NA,NA,"CHORDATA","MAMMALIA","CARNIVORA","CANIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Canis lupus",1,"Canis lupus","CHORDATA","MAMMALIA","CARNIVORA","CANIDAE"
1,"Capra hircus","Yes",136383,"Capra hircus",NA,NA,NA,"CHORDATA","MAMMALIA","ARTIODACTYLA","BOVIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Capra hircus",1,"Capra hircus","CHORDATA","MAMMALIA","ARTIODACTYLA","BOVIDAE"
1,"Capreolus capreolus","Yes",42395,"Capreolus capreolus","LR/lc",1,"Cervus capreolus","CHORDATA","MAMMALIA","ARTIODACTYLA","CERVIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-4558982","Capreolus capreolus-Capreocalus capreoli",3,"Capreolus capreolus;Capreocalus capreoli;Varestrongylus capreoli","CHORDATA-NEMATODA","MAMMALIA-CHROMADOREA","ARTIODACTYLA-RHABDITIDA","CERVIDAE-METASTRONGYLIDAE"
1,"Capreolus pygargus","Yes",42396,"Capreolus pygargus","LR/lc",7,"Cervus pygargus;Capreolus melanotis;Capreolus bedfordi;Capreolus tianschanicus;Capreolus capreolus;Capreolus pygargus;Capreolus pygargus","CHORDATA","MAMMALIA","ARTIODACTYLA","CERVIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Capreolus pygargus",1,"Capreolus pygargus","CHORDATA","MAMMALIA","ARTIODACTYLA","CERVIDAE"
1,"Caracara plancus","Yes",22729784,"Caracara plancus","LC",2,"Falco plancus;Polyborus plancus","CHORDATA","AVES","FALCONIFORMES","FALCONIDAE",TRUE,TRUE,"554146","Caracara plancus","CHORDATA",1,"Polyborus plancus","AVES","FALCONIFORMES","FALCONIDAE",TRUE,NA,"Caracara plancus",1,"Caracara plancus","CHORDATA","AVES","FALCONIFORMES","FALCONIDAE"
1,"Cardinalis cardinalis","Yes",22723819,"Cardinalis cardinalis","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","CARDINALIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Cardinalis cardinalis",1,"Cardinalis cardinalis","CHORDATA","AVES","PASSERIFORMES","CARDINALIDAE"
1,"Carduelis carduelis","Yes",103764950,"Carduelis carduelis","LC",NA,NA,"CHORDATA","AVES","PASSERIFORMES","FRINGILLIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Carduelis carduelis",1,"Carduelis carduelis","CHORDATA","AVES","PASSERIFORMES","FRINGILLIDAE"
1,"Carollia brevicauda","Yes",3903,"Carollia brevicauda","LR/lc",1,"Carollia colombiana","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"Carollia brevicaudum",1,"Carollia brevicaudum","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE"
1,"Carollia perspicillata","Yes",3905,"Carollia perspicillata","LR/lc",NA,NA,"CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE",TRUE,TRUE,"631822","Carollia perspicillata","CHORDATA",2,"Vespertilio perspicillata;Vespertilio perspicillatus","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE",TRUE,NA,"Carollia perspicillata",1,"Carollia perspicillata","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE"
1,"Carpodacus erythrinus","Yes",22720556,"Carpodacus erythrinus","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","FRINGILLIDAE",TRUE,TRUE,"179199","Carpodacus erythrinus","CHORDATA",1,"Erythrina erythrina","AVES","PASSERIFORMES","FRINGILLIDAE",TRUE,NA,"Carpodacus erythrinus",1,"Carpodacus erythrinus","CHORDATA","AVES","PASSERIFORMES","FRINGILLIDAE"
1,"Castor fiber","Yes",4007,"Castor fiber","LR/nt",NA,NA,"CHORDATA","MAMMALIA","RODENTIA","CASTORIDAE",TRUE,TRUE,"573165",NA,"CHORDATA",NA,NA,"MAMMALIA","RODENTIA","CASTORIDAE",TRUE,"NA-4409131","Castor fiber-Castor niger",2,"Castor fiber;Castor niger","CHORDATA","MAMMALIA","RODENTIA","CASTORIDAE"
1,"Cathartes aura","Yes",22697627,"Cathartes aura","LR/lc",NA,NA,"CHORDATA","AVES","CATHARTIFORMES","CATHARTIDAE",TRUE,TRUE,"175265","Cathartes aura","CHORDATA",1,"Vultur aura","AVES","ACCIPITRIFORMES","CATHARTIDAE",TRUE,NA,"Cathartes aura-Cathartesaura",3,"Cathartes aura;Cathartesaura;NA","CHORDATA","AVES-NA","ACCIPITRIFORMES-NA","CATHARTIDAE-REBBACHISAURIDAE"
1,"Catharus fuscescens","Yes",22708655,"Catharus fuscescens","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","TURDIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Catharus fuscescens",1,"Catharus fuscescens","CHORDATA","AVES","PASSERIFORMES","TURDIDAE"
1,"Catharus guttatus","Yes",22708667,"Catharus guttatus","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","TURDIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Catharus guttatus",1,"Catharus guttatus","CHORDATA","AVES","PASSERIFORMES","TURDIDAE"
1,"Catharus ustulatus","Yes",103881682,"Catharus ustulatus","LC",NA,NA,"CHORDATA","AVES","PASSERIFORMES","TURDIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-5743925-9813725","Catharus ustulatus-Cantharis ustulata-Cantharis ustulatus",5,"Catharus ustulatus;Cantharis ustulata;Cantharis ustulatus;Cantharis pallida;Anogcodes ustulatus","CHORDATA-ARTHROPODA","AVES-INSECTA","PASSERIFORMES-COLEOPTERA","TURDIDAE-CANTHARIDAE-OEDEMERIDAE"
1,"Cavia porcellus","Yes",4067,"Cavia porcellus","LR/lc",NA,NA,"CHORDATA","MAMMALIA","RODENTIA","CAVIIDAE",TRUE,TRUE,"584713","Cavia porcellus","CHORDATA",1,"Mus porcellus","MAMMALIA","RODENTIA","CAVIIDAE",TRUE,NA,"Cavia porcellus",1,"Cavia porcellus","CHORDATA","MAMMALIA","RODENTIA","CAVIIDAE"
1,"Cebus albifrons","Yes",39951,"Cebus albifrons","DD",3,"Cebus albifrons;Cebus albifrons;Simia albifrons","CHORDATA","MAMMALIA","PRIMATES","CEBIDAE",TRUE,TRUE,"572975","Cebus albifrons","CHORDATA",1,"Cebus gracilis","MAMMALIA","PRIMATES","CEBIDAE",TRUE,"NA-2440958","Cebus albifrons-Cervus albifrons",3,"Cebus albifrons;Cervus albifrons;Cervus elaphus","CHORDATA","MAMMALIA","PRIMATES-ARTIODACTYLA","CEBIDAE-CERVIDAE"
1,"Cebus olivaceus","Yes",81384371,"Cebus olivaceus","LC",3,"Cebus olivaceus;Cebus olivaceus;Cebus olivaceus","CHORDATA","MAMMALIA","PRIMATES","CEBIDAE",TRUE,TRUE,"572978","Cebus olivaceus","CHORDATA",3,"Cebus annellatus;Cebus apiculatus;Cebus nigrivittatus","MAMMALIA","PRIMATES","CEBIDAE",TRUE,"NA-5795736","Cebus olivaceus-Corus olivaceus-Conus olivaceus-Cereus olivaceus",5,"Cebus olivaceus;Corus olivaceus;Conus olivaceus;Cereus olivaceus;Conus ventricosus","CHORDATA-ARTHROPODA-MOLLUSCA-TRACHEOPHYTA","MAMMALIA-INSECTA-GASTROPODA-MAGNOLIOPSIDA","PRIMATES-COLEOPTERA-NEOGASTROPODA-CARYOPHYLLALES","CEBIDAE-CERAMBYCIDAE-CONIDAE-CACTACEAE"
